X	Y	Z	Pitch	Roll
-5.1797056	-1.4469956	-5.2027497	4.6983576	120.28116
-6.6976295	-2.3136966	-3.7374985	4.6983576	120.28116
-7.758261	-0.94900167	-5.5642743	4.6983576	120.28116
-8.8188925	-1.1022305	-5.1644425	5.4607167	117.40412
-10.358364	-0.05117606	-5.7127147	5.4607167	117.40412
-11.42139	-0.61860186	-6.665607	5.4607167	117.40412
-11.593772	-1.2315176	-5.1620483	5.448376	118.93066
-11.600955	-1.1453263	-4.453365	5.448376	118.93066
-12.218658	-1.6912042	-5.2410574	5.448376	118.93066
-11.399841	-1.4996681	-5.3009124	7.427228	118.98297
-10.968885	-1.9641433	-5.4134398	7.427228	118.98297
-9.400683	-1.4302362	-6.3447843	7.427228	118.98297
-9.163657	-1.1716624	-7.386262	5.9358454	119.74275
-8.165276	0.8346786	-7.328801	5.9358454	119.74275
-7.095067	0.23612814	-7.2857056	5.9358454	119.74275
-5.241955	0.5928642	-6.2514105	6.658947	121.54993
-3.9203556	-0.45340195	-4.941782	6.658947	121.54993
-3.9921818	0.22894554	-4.762217	6.658947	121.54993
-3.6809354	-1.2339118	-5.023185	8.356922	123.37316
-3.5372834	-0.5276222	-6.2753525	8.356922	123.37316
-3.0129533	-2.3879168	-5.853973	8.356922	123.37316
-3.6833296	-3.8172553	-8.015937	8.4121275	124.57468
-3.7048774	-2.8116906	-9.864261	8.4121275	124.57468
-4.909161	-2.447772	-9.591322	8.4121275	124.57468
-5.5460186	-1.5571289	-7.175572	8.52713	125.31935
-6.4941225	-1.1836334	-6.0742393	8.52713	125.31935
-7.777415	-3.72867	-4.881927	8.52713	125.31935
-8.929026	-3.3815107	-3.5315971	8.546957	129.82863
-10.619332	-2.7973254	-4.731092	8.546957	129.82863
-11.562648	-2.4932618	-4.91784	8.546957	129.82863
-12.896217	-1.5451579	-5.880309	9.586912	130.12746
-11.2107	0.17627311	-5.207538	9.586912	130.12746
-11.258584	-1.8013375	-8.422951	9.586912	130.12746
-10.243443	0.59047	-9.885808	14.17827	131.90677
-9.197176	-0.71915835	-7.6903253	14.17827	131.90677
-8.15091	1.0884639	-6.9577	14.17827	131.90677
-7.583484	0.3031658	-9.308805	13.868477	133.92879
-5.526865	0.2983774	-11.35106	13.868477	133.92879
-3.7407906	0.38456866	-11.4995	13.868477	133.92879
-2.3473651	1.9431939	-10.702231	16.89329	133.47894
-3.5348892	-0.6856395	-7.5634327	16.89329	133.47894
-3.5301008	1.1100118	-6.814048	16.89329	133.47894
-3.817405	-0.9681553	-6.158036	11.086382	136.80061
-3.1111155	-0.58747727	-6.282535	11.086382	136.80061
-2.8525417	-0.6928221	-6.4621	11.086382	136.80061
-3.0297127	-1.3512276	-7.5275197	14.364052	137.7995
-3.3409588	-0.525228	-7.7836995	14.364052	137.7995
-3.178153	-1.0160394	-6.9648824	14.364052	137.7995
-3.451092	-2.2873604	-5.8731265	14.624779	138.9341
-4.7774796	-0.9705495	-7.252187	14.624779	138.9341
-7.391948	-0.75267714	-8.377461	14.624779	138.9341
-7.3464584	-0.51804537	-7.2976766	13.045767	141.52528
-8.986486	-1.1620857	-6.426187	13.045767	141.52528
-11.617714	1.1076176	-7.5993457	13.045767	141.52528
-12.821998	-0.59465986	-6.4668884	13.808626	143.95049
-15.357457	-2.6105776	-5.1740193	13.808626	143.95049
-15.242536	-2.6632502	-0.6657377	13.808626	143.95049
-12.596943	1.634342	-2.581099	12.136274	147.11536
-10.561872	-3.0966005	-8.992771	12.136274	147.11536
-7.727136	-1.391929	-9.481189	12.136274	147.11536
-6.1637225	-0.20679916	-7.5706153	13.412943	148.35242
-6.0559835	-0.6736685	-6.4932246	13.412943	148.35242
-6.8388877	-1.1572973	-6.6368766	13.412943	148.35242
-6.5683427	1.1195886	-9.5075245	11.87231	147.38719
-7.0400004	-1.2387002	-1.3193548	11.87231	147.38719
-6.4199023	-0.59705406	-6.294506	11.87231	147.38719
-3.8197992	-0.72873515	-3.3089364	8.707535	146.81808
-4.5955205	-1.9976621	-3.85242	8.707535	146.81808
-3.1039329	-2.2131402	-4.891504	8.707535	146.81808
-3.367295	-3.3743281	-5.669619	11.411353	145.90843
-3.6091094	-2.8212674	-5.976077	11.411353	145.90843
-5.282656	-2.3687632	-6.1724014	11.411353	145.90843
-6.582708	-1.8564042	-6.1245174	16.446947	141.95352
-9.304915	-0.3983353	-6.5506854	16.446947	141.95352
-10.930578	-0.9513959	-5.5690627	16.446947	141.95352
-13.6192665	-0.09187749	-6.984036	9.74504	143.50964
-15.223382	-0.87238723	-6.318448	9.74504	143.50964
-14.734964	0.011073183	-1.1421839	9.74504	143.50964
-14.411748	-2.2993314	-2.083105	14.398372	138.43694
-11.667993	-0.5348048	-8.399009	14.398372	138.43694
-9.721506	-1.7462709	-9.160365	14.398372	138.43694
-8.174852	-0.9537901	-6.818836	13.40212	142.60469
-6.6258035	-0.64014965	-5.6049757	13.40212	142.60469
-6.6234093	-1.3631986	-6.3208423	13.40212	142.60469
-7.049577	-3.2354643	-6.0526915	13.14808	138.34622
-5.7279778	-2.0838532	-7.994389	13.14808	138.34622
-6.108656	-0.87238723	-5.207538	13.14808	138.34622
-4.9761987	-1.5714941	-5.8731265	9.409959	130.61333
-3.6234746	-2.186804	-5.36795	9.409959	130.61333
-3.2619503	-2.045546	-5.4469585	9.409959	130.61333
-3.7383964	-2.8835168	-6.8116536	7.4601955	125.56158
-3.1589994	-2.921824	-6.0048075	7.4601955	125.56158
-2.6370635	-2.1915925	-6.969671	7.4601955	125.56158
-3.3864486	-3.872322	-7.216274	5.8177485	122.22603
-3.1470284	-2.8188732	-6.7398276	5.8177485	122.22603
-3.9538746	-1.0567408	-7.896227	5.8177485	122.22603
-5.026477	-0.50846857	-7.1923313	5.5150547	120.27637
-6.9681745	-0.61381346	-5.952135	5.5150547	120.27637
-10.073454	1.2057798	-9.076569	5.5150547	120.27637
-11.505187	0.5162497	-7.142053	4.628793	117.95324
-14.766089	1.5361797	-7.9608703	4.628793	117.95324
-13.3008375	-0.20679916	-7.9896007	4.628793	117.95324
-12.889035	-0.9130887	-5.89228	5.4044156	117.33935
-11.766154	-2.222717	-5.6289177	5.4044156	117.33935
-8.368782	-0.6545149	-5.7222915	5.4044156	117.33935
-8.126968	-0.44861355	-10.537031	7.4076953	117.60885
-4.6697407	0.1834557	-9.8259535	7.4076953	117.60885
-4.6314335	0.87538	-9.315989	7.4076953	117.60885
-3.9059904	-0.9202713	-7.6328645	7.202482	119.46685
-3.8820484	-0.30256724	-8.075792	7.202482	119.46685
-3.8245876	-0.501286	-5.2219033	7.202482	119.46685
-3.652205	-2.1317372	-3.8093245	9.381059	125.294205
-2.830994	-1.8324621	-3.670461	9.381059	125.294205
-3.745579	-1.7151462	-5.729474	9.381059	125.294205
-4.1597757	-2.129343	-6.083816	9.4469185	128.15472
-5.878813	-2.4860792	-6.244228	9.4469185	128.15472
-6.549189	-1.1836334	-5.3775268	9.4469185	128.15472
-10.597784	0.78200614	-5.7438397	10.6095085	128.70602
-12.561029	1.5170261	-6.3591495	10.6095085	128.70602
-16.164303	2.003049	-5.6983495	10.6095085	128.70602
-15.113249	-4.126107	-2.008885	15.603483	125.97706
-13.188311	1.1507132	-4.357597	15.603483	125.97706
-11.459697	0.3103484	-7.8220067	15.603483	125.97706
-9.702353	0.3366846	-6.849961	10.011856	126.727196
-8.1580925	1.0621277	-6.4213986	10.011856	126.727196
-6.5084877	-0.60184246	-5.729474	10.011856	126.727196
-5.821352	-0.7957728	-6.617723	9.018081	132.98212
-6.369624	-1.1022305	-7.8794675	9.018081	132.98212
-7.353641	-1.356016	-6.440552	9.018081	132.98212
-5.988946	-1.605013	-6.2370453	11.107967	137.45819
-5.8524766	0.57849896	-5.9784713	11.107967	137.45819
-3.8437412	-1.071106	-3.9386115	11.107967	137.45819
-4.2052655	-2.09343	-4.3264723	11.283763	142.72617
-3.02253	-1.8180969	-4.63293	11.283763	142.72617
-3.841347	-2.9673138	-5.329643	11.283763	142.72617
-4.3417354	-1.047164	-5.4709005	11.33785	144.02843
-7.008876	-0.7909844	-7.505972	11.33785	144.02843
-9.3935	-0.46297875	-7.364714	11.33785	144.02843
-11.555465	0.80594814	-8.897003	8.750169	146.7864
-13.925725	0.82031333	-7.0031896	8.750169	146.7864
-13.355905	0.19303252	-6.732645	8.750169	146.7864
-10.887483	-2.3208792	-7.637653	9.66682	147.0326
-7.1956234	-0.70718735	-10.041431	9.66682	147.0326
-5.493346	0.22894554	-9.021502	9.66682	147.0326
-5.0576015	-0.17567454	-8.679131	12.127106	143.71863
-4.8157873	-0.1110311	-9.215432	12.127106	143.71863
-4.3297644	0.116418056	-8.279299	12.127106	143.71863
-3.4582746	0.11881226	-9.969605	9.14793	142.43326
-3.496582	-0.70718735	-6.519561	9.14793	142.43326
-2.443133	0.10923545	-8.466047	9.14793	142.43326
-2.2539914	-0.74310035	-6.375909	14.358229	141.22182
-2.4503157	0.6239888	-8.727015	14.358229	141.22182
-3.4199674	-2.1820157	-8.219444	14.358229	141.22182
-5.5915084	-5.296872	-6.0383263	13.761219	139.77798
-5.7375546	-1.5786767	-6.620117	13.761219	139.77798
-7.5403886	0.4731541	-6.675184	13.761219	139.77798
-7.794174	-2.2682068	-4.939388	22.088242	135.79863
-7.861212	0.5330092	-6.9433346	22.088242	135.79863
-9.003246	1.196203	-6.2873235	22.088242	135.79863
-10.7294655	0.47794253	-7.388656	21.174707	135.20944
-11.344775	-1.7366941	-6.804471	21.174707	135.20944
-10.427795	-0.58508307	-7.742998	21.174707	135.20944
-8.622568	-0.9873089	-7.7956705	20.42016	135.52773
-7.6960115	-0.8173206	-8.33676	20.42016	135.52773
-7.3584294	-1.4996681	-9.268105	20.42016	135.52773
-6.889166	-0.9274539	-8.681525	17.814743	136.91219
-6.5515833	-0.6952163	-10.177901	17.814743	136.91219
-7.107038	-0.60184246	-4.6784196	17.814743	136.91219
-4.614674	2.2688055	-5.6504655	17.660376	134.97983
-4.5236945	-2.1844099	-4.1277533	17.660376	134.97983
-4.028095	-1.8324621	-4.620959	17.660376	134.97983
-4.0352774	-1.7845781	-4.321684	12.278761	131.88469
-4.7008653	-2.2370822	-4.905869	12.278761	131.88469
-4.4398975	4.4092216	-6.141277	12.278761	131.88469
-7.008876	-3.0271688	-6.2729583	11.4822035	127.97366
-8.945785	-2.636914	-7.5490675	11.4822035	127.97366
-7.7630496	0.23612814	-4.2498574	11.4822035	127.97366
-14.117261	7.2176204	-7.350349	11.254349	122.66434
-11.07423	0.030226797	-4.3552027	11.254349	122.66434
-11.351957	-1.5690999	-8.212261	11.254349	122.66434
-8.5268	-1.3847464	-8.202684	13.857626	121.01184
-7.6265798	-2.3735516	-7.165995	13.857626	121.01184
-6.89156	-1.9210476	-6.9193926	13.857626	121.01184
-8.079084	-4.061464	-6.0622683	14.295177	119.017944
-6.012888	-3.0080152	-6.5171666	14.295177	119.017944
-5.3544827	-3.9297829	-4.1301475	14.295177	119.017944
-4.9594393	-2.6584618	-3.3065422	14.935698	121.41725
-4.37286	-3.5945945	-1.6713024	14.935698	121.41725
-3.8078282	-4.085406	-4.3887215	14.935698	121.41725
-4.2531495	-2.957737	-6.035932	13.222702	123.93377
-5.974581	-1.0375872	-8.494778	13.222702	123.93377
-7.854029	-0.774225	-8.602516	13.222702	123.93377
-8.756643	0.051774614	-8.1619835	15.041875	123.70575
-11.47885	0.051774614	-6.758981	15.041875	123.70575
-11.311256	1.8426375	-6.498013	15.041875	123.70575
-10.569054	0.78918874	-3.3903391	17.259214	123.00486
-9.616161	-0.48692077	-2.2506993	17.259214	123.00486
-9.438991	2.7835588	-2.8923452	17.259214	123.00486
-9.558701	-0.05117606	-3.6513073	14.580451	125.26242
-10.482862	-1.5379753	-2.9378352	14.580451	125.26242
-10.650456	-3.826832	-3.0024786	14.580451	125.26242
-13.082966	-4.066252	-1.2594998	16.390749	125.01981
-11.952903	-3.11336	-2.2770355	16.390749	125.01981
-10.396671	-3.1612442	-2.1908443	16.390749	125.01981
-9.094226	-3.3096845	-3.0336032	15.374078	127.94028
-8.12218	-2.7135284	-4.8412256	15.374078	127.94028
-7.107038	-2.4525604	-6.3974566	15.374078	127.94028
-6.240337	-1.8252795	-7.0774097	15.756763	130.4925
-5.0935144	-3.0128036	-6.6967316	15.756763	130.4925
-4.9378915	-4.114136	-6.2418337	15.756763	130.4925
-4.7726912	-3.6783917	-5.4493527	17.122175	132.05524
-5.8165636	-3.6424787	-4.553921	17.122175	132.05524
-7.238719	-3.5347395	-4.551527	17.122175	132.05524
-8.210765	-3.419818	-4.7023616	17.617352	136.08284
-12.206688	-6.6472015	-6.0431147	17.617352	136.08284
-10.0447235	-4.4349594	-6.201132	17.617352	136.08284
-8.730307	-1.202787	-3.9026985	18.400831	142.90149
-7.98571	0.1643021	-2.5906758	18.400831	142.90149
-8.39033	-0.20919338	-2.746299	18.400831	142.90149
-9.304915	-1.7103578	-3.9003043	23.223297	143.35316
-9.388712	-2.5028386	-4.8292546	23.223297	143.35316
-10.439767	-3.5203743	-3.9505825	23.223297	143.35316
-8.282591	-1.9904795	-3.624971	23.248833	143.99698
-8.016835	-1.2913725	-3.9960723	23.248833	143.99698
-8.217948	-1.85401	-5.169231	23.248833	143.99698
-8.917054	-2.4860792	-6.021567	17.175852	146.79045
-8.711153	-2.2753894	-6.3950624	17.175852	146.79045
-7.688829	-1.6816274	-4.989666	17.175852	146.79045
-8.0312	-1.9545664	-4.321684	16.915127	146.20772
-8.838046	-1.8516158	-4.869956	16.915127	146.20772
-8.73749	-2.0623055	-4.987272	16.915127	146.20772
-8.12218	-2.7518356	-4.0343795	20.007305	143.32521
-8.091055	-3.3432033	-3.6680667	20.007305	143.32521
-9.223513	-3.9656959	-3.885939	20.007305	143.32521
-8.806921	-3.7981017	-2.9929018	12.890717	144.44731
-8.751855	-3.527557	-2.1022587	12.890717	144.44731
-8.598626	-2.9960442	-1.7359458	12.890717	144.44731
-9.702353	-3.0846295	-1.6617256	21.805103	139.84119
-9.994446	-2.9170356	-1.3409026	21.805103	139.84119
-10.008811	-2.471714	-1.0057143	21.805103	139.84119
-10.085425	-1.4829087	-0.8644565	24.109867	134.47241
-10.157251	-0.70718735	-1.2810476	24.109867	134.47241
-10.138098	-0.7766192	-2.0280385	24.109867	134.47241
-10.138098	-1.1165959	-2.2554877	23.140163	128.02235
-9.553912	-2.1317372	-3.0407858	23.140163	128.02235
-9.137321	-1.9330186	-3.8236897	23.140163	128.02235
-8.304139	-2.3232734	-4.8148894	23.5264	124.46747
-7.229142	-2.1676505	-4.6640544	23.5264	124.46747
-6.925079	-2.5938182	-5.4325933	23.5264	124.46747
-7.0783076	-2.1915925	-5.7677817	16.985218	126.60261
-7.485322	-2.0958242	-6.450129	16.985218	126.60261
-8.1102085	-1.7702129	-6.105364	16.985218	126.60261
-8.045566	-1.628955	-6.471677	16.057985	129.66144
-7.5379944	-1.7390883	-6.1269116	16.057985	129.66144
-7.0543656	-2.0527287	-5.454141	16.057985	129.66144
-7.305757	-2.1820157	-5.830031	13.08984	126.35902
-7.7319245	-1.5236101	-5.6863785	13.08984	126.35902
-8.1964	-1.4541782	-5.5642743	13.08984	126.35902
-9.0224	-1.3440449	-5.643283	10.270861	122.9292
-8.287379	-1.5762825	-4.573075	10.270861	122.9292
-9.230695	-1.9234418	-3.864391	10.270861	122.9292
-8.378359	-2.6536734	-4.1636662	9.516661	122.561806
-7.5356	-3.0367455	-3.816507	9.516661	122.561806
-8.443003	-2.6321254	-3.5842695	9.516661	122.561806
-9.295339	-2.2562358	-3.433435	11.005051	122.7876
-9.427019	-2.0742764	-3.0958524	11.005051	122.7876
-9.343223	-2.1125836	-2.7055976	11.005051	122.7876
-8.962544	-2.4645314	-2.30816	11.994337	121.91423
-9.115773	-2.6776154	-2.3584383	11.994337	121.91423
-9.415049	-2.4884734	-2.6457424	11.994337	121.91423
-9.676017	-2.459743	-2.7295396	12.813724	121.91037
-9.374347	-2.5579052	-2.296189	12.813724	121.91037
-9.201964	-2.3400328	-2.032827	12.813724	121.91037
-9.122956	-2.1317372	-1.8963574	10.7248955	121.06626
-8.998458	-1.8372505	-2.2530935	10.7248955	121.06626
-9.257031	-1.7342999	-2.605041	10.7248955	121.06626
-9.367165	-2.081459	-3.0120554	9.876231	120.86535
-9.465326	-2.4645314	-3.387945	9.876231	120.86535
-9.484481	-2.5698762	-3.3663971	9.876231	120.86535
-9.383924	-2.6249428	-2.92347	8.815593	120.895386
-8.888324	-2.54354	-2.3943512	8.815593	120.895386
-8.938602	-2.3472154	-2.2674587	8.815593	120.895386
-8.830863	-2.6895864	-2.8133366	10.566361	120.10214
-9.029582	-2.7997196	-3.32809	10.566361	120.10214
-8.955361	-2.5986066	-3.433435	10.566361	120.10214
-9.242666	-2.1963809	-3.5339913	10.710223	119.378716
-8.838046	-1.7726071	-3.280206	10.710223	119.378716
-8.754249	-1.9832969	-3.3735797	10.710223	119.378716
-8.735095	-2.1700447	-3.7111623	10.992792	120.7225
-8.433426	-2.2514474	-4.0104375	10.992792	120.7225
-8.538771	-2.330456	-4.218733	10.992792	120.7225
-8.790162	-2.5698762	-4.443788	10.980837	122.049675
-8.215553	-2.4932618	-4.443788	10.980837	122.049675
-8.419061	-2.768595	-3.8332665	10.980837	122.049675
-8.366388	-3.0846295	-3.2107742	11.466268	123.78536
-7.983316	-2.8116906	-2.9210758	11.466268	123.78536
-7.949797	-2.7518356	-3.115006	11.466268	123.78536
-8.239495	-3.0463223	-3.7949593	10.926192	125.96688
-8.6512985	-3.4605193	-4.620959	10.926192	125.96688
-9.180417	-3.338415	-4.819678	10.926192	125.96688
-9.146898	-2.792537	-4.312107	16.266468	126.17396
-9.192388	-2.2610242	-3.919458	16.266468	126.17396
-8.7470665	-2.0766706	-3.5220203	16.266468	126.17396
-7.724742	-2.3280618	-2.818125	16.128864	130.82794
-7.6385508	-2.5219922	-2.722357	16.128864	130.82794
-7.403919	-3.0247746	-3.2179568	16.128864	130.82794
-7.739107	-3.5945945	-4.1684546	20.238	134.69072
-8.287379	-3.5491047	-5.4373817	20.238	134.69072
-7.9450088	-3.3551743	-5.693561	20.238	134.69072
-8.84044	-2.3041198	-4.8172836	19.416739	138.96353
-8.608203	-2.1891983	-3.7782	19.416739	138.96353
-8.984093	-2.0910358	-3.541174	19.416739	138.96353
-8.454973	-1.9402012	-3.909881	18.63148	144.06087
-8.672846	-1.8635868	-4.4605474	18.63148	144.06087
-8.778191	-1.9330186	-5.2530284	18.63148	144.06087
-8.715941	-2.0431519	-5.631312	20.468462	145.31543
-8.268226	-2.0407577	-5.6408887	20.468462	145.31543
-7.79178	-1.8994998	-4.6185646	20.468462	145.31543
-7.8205104	-1.7773955	-3.9745245	17.463827	147.57268
-9.008035	-2.0623055	-4.4102693	17.463827	147.57268
-10.1165495	-4.004003	-4.419846	17.463827	147.57268
-9.865158	-2.8116906	-3.6848261	18.666105	145.93362
-8.780585	-1.3655928	-3.1317654	18.666105	145.93362
-8.823681	-1.7390883	-3.7518637	18.666105	145.93362
-8.119785	-1.2674305	-4.261829	18.668758	141.81743
-7.739107	-2.1221604	-4.5563154	18.668758	141.81743
-8.605808	-2.9266124	-4.683208	18.668758	141.81743
-8.890718	-3.1660326	-3.5363855	15.940905	139.02356
-9.403077	-3.3934817	-3.3376667	15.940905	139.02356
-9.659257	-2.8476036	-2.7127802	15.940905	139.02356
-9.230695	-2.2442648	-2.521244	16.579279	136.88115
-8.830863	-2.4381952	-2.3464673	16.579279	136.88115
-8.632145	-2.1891983	-2.5643396	16.579279	136.88115
-9.000852	-2.7518356	-2.9881134	15.099617	132.68533
-9.003246	-2.933795	-3.6752493	15.099617	132.68533
-8.826075	-2.5459342	-3.993678	15.099617	132.68533
-8.718336	-2.6560676	-4.113388	13.824197	130.4688
-8.703971	-2.6393082	-4.0248027	13.824197	130.4688
-8.6991825	-2.5722704	-3.816507	13.824197	130.4688
-8.730307	-2.5052328	-3.4501944	9.640695	132.1073
-8.754249	-2.555511	-3.5794811	9.640695	132.1073
-8.773402	-2.6560676	-3.4382234	9.640695	132.1073
-9.027188	-2.6512792	-3.32809	12.474211	129.31429
-8.988881	-2.6249428	-3.2610524	12.474211	129.31429
-8.739883	-2.8021138	-3.2849944	12.474211	129.31429
-8.696788	-3.0223804	-3.1868322	10.521206	127.01219
-9.115773	-3.2282817	-3.2634466	10.521206	127.01219
-9.010428	-2.9146414	-3.1820438	10.521206	127.01219
-8.945785	-2.5722704	-2.87798	9.142754	126.09386
-8.931419	-2.7111342	-2.9138932	9.142754	126.09386
-8.861988	-2.2418706	-2.6385598	9.142754	126.09386
-9.087043	-2.5698762	-2.5188498	7.119111	123.11853
-10.262596	-2.7111342	-2.5236382	7.119111	123.11853
-9.592219	-2.5507226	-2.0160675	7.119111	123.11853
-9.276185	-2.4142532	-2.0663457	6.384955	122.14026
-9.568277	-2.0048447	-2.9498062	6.384955	122.14026
-9.520393	-2.3855226	-2.011279	6.384955	122.14026
-10.9521265	-1.5738883	-3.0383916	6.0640097	119.56764
-10.480469	-3.7143047	-3.931429	6.0640097	119.56764
-10.279355	-3.3455975	-2.9162874	6.0640097	119.56764
-10.343999	-2.507627	-2.3632267	6.6356673	118.196846
-11.830798	-2.70874	-3.682432	6.6356673	118.196846
-8.76622	-1.8109143	-2.14296	6.6356673	118.196846
-8.656087	-3.2402527	-1.3672388	6.6668544	117.73595
-8.730307	-2.3448212	-2.0280385	6.6668544	117.73595
-8.356812	-1.5834651	-0.0911293	6.6668544	117.73595
-7.813328	-2.70874	0.27278936	6.35153	117.28615
-7.7630496	-5.1963153	0.73487025	6.35153	117.28615
-8.172458	-5.5793877	-0.3640683	6.35153	117.28615
-9.7741785	-4.648043	-1.501314	6.7312717	120.58105
-10.296115	-2.5291748	-1.7886183	6.7312717	120.58105
-10.013599	0.5282208	-2.1788733	6.7312717	120.58105
-9.053524	1.7468694	-1.4438533	6.1416283	124.08835
-7.5763016	0.6359598	-1.4989198	6.1416283	124.08835
-6.4438443	-1.6193782	-2.083105	6.1416283	124.08835
-7.044789	-3.4772787	-2.7367222	7.301092	128.8447
-8.148516	-5.426159	-4.1900024	7.301092	128.8447
-9.166052	-5.203498	-4.58744	7.301092	128.8447
-10.262596	-3.089418	-3.6608841	11.402894	127.369835
-10.628909	-2.4741082	-2.4063222	11.402894	127.369835
-10.695947	-2.5818472	-3.3328784	11.402894	127.369835
-10.604967	-2.7015574	-3.7135565	10.647688	126.471405
-10.159645	-2.9888616	-4.608988	10.647688	126.471405
-9.565884	-3.0942063	-5.6863785	10.647688	126.471405
-8.632145	-1.8731636	-6.3328133	10.102688	133.02925
-7.854029	-3.0463223	-7.1947255	10.102688	133.02925
-4.73199	-1.166874	-7.494001	10.102688	133.02925
-5.1533694	-4.9377418	-2.4589949	11.031819	136.81035
-3.6569934	-2.3831284	-5.334431	11.031819	136.81035
-4.636222	-3.6041713	-8.243386	11.031819	136.81035
-5.196465	-5.656002	-5.4134398	14.804912	140.312
-5.9721866	-1.7510593	-6.70152	14.804912	140.312
-5.9338794	-2.9505544	-5.274576	14.804912	140.312
-6.2475195	-2.3759458	-5.3511906	18.132223	141.11797
-8.172458	-1.1956044	-5.60737	18.132223	141.11797
-9.338434	-0.15173253	-6.1221232	18.132223	141.11797
-11.459697	0.4731541	-8.159589	17.016579	141.87505
-12.0989485	0.54498017	-7.264158	17.016579	141.87505
-14.191481	1.3230957	-7.1133227	17.016579	141.87505
-11.866711	-1.5954362	-3.955371	11.50283	142.1945
-9.606585	-2.5100212	-9.471612	11.50283	142.1945
-7.0878844	-3.304896	-10.953623	11.50283	142.1945
-4.89719	-2.2610242	-9.414151	13.354345	143.20058
-3.7192428	-1.7558477	-8.624064	13.354345	143.20058
-3.8557122	-3.4174237	-7.216274	13.354345	143.20058
-3.4917936	-1.1979986	-6.474071	15.840621	143.81317
-3.2763155	-1.3703812	-4.7909474	15.840621	143.81317
-3.2930748	-2.2394764	-3.754258	15.840621	143.81317
-3.3481414	-2.54354	-3.7853825	19.12424	141.97844
-4.032883	-2.6536734	-6.2969003	19.12424	141.97844
-4.2890625	-3.338415	-4.788553	19.12424	141.97844
-4.9857755	-3.5251627	-5.332037	19.174088	140.48248
-6.192453	-2.2298996	-6.215497	19.174088	140.48248
-6.8748007	-2.3520038	-5.478083	19.174088	140.48248
-9.118168	-0.86999303	-7.177966	21.414316	137.49002
-10.408642	-2.2993314	-5.284153	21.414316	137.49002
-14.222606	1.6989853	-9.869049	21.414316	137.49002
-14.155568	0.8298902	-9.373449	20.018553	135.9471
-13.449279	2.3669677	-5.260211	20.018553	135.9471
-13.20507	-0.11581951	-6.828413	20.018553	135.9471
-11.0000105	-0.5324106	-8.746168	14.62051	138.65526
-9.400683	-4.660014	-9.734974	14.62051	138.65526
-7.214777	-5.7852893	-7.991995	14.62051	138.65526
-5.883601	-2.9529486	-7.350349	15.8611145	137.6166
-3.5540428	-3.0798411	-7.48203	15.8611145	137.6166
-0.94196874	1.1650784	-7.4652705	15.8611145	137.6166
0.2240075	-2.4525604	-6.873903	11.862218	137.23451
1.5216649	-2.3950996	-6.0526915	11.862218	137.23451
1.2678795	-3.5251627	-6.7613754	11.862218	137.23451
0.60229135	-2.6776154	-6.8212304	12.417857	137.98166
-0.6139631	-3.2282817	-6.689549	12.417857	137.98166
-1.8757074	-3.0511107	-6.143671	12.417857	137.98166
-2.749591	-3.7741597	-5.93777	13.332043	134.4552
-4.5572133	-2.5531168	-7.991995	13.332043	134.4552
-6.3720183	-5.10773	-7.15163	13.332043	134.4552
-9.048736	-1.8252795	-9.677513	7.5157633	131.57999
-9.139715	-3.3360207	-6.7517986	7.5157633	131.57999
-11.311256	-0.5707178	-6.5865984	7.5157633	131.57999
-11.474062	-1.3177087	-4.099023	5.209146	129.44809
-11.304073	0.13078327	-7.6831427	5.209146	129.44809
-12.204293	-1.664868	-7.848343	5.209146	129.44809
-12.503569	1.7468694	-7.7932763	2.9673133	126.97124
-10.523564	4.2943	-4.8148894	2.9673133	126.97124
-9.556307	1.73011	-7.553856	2.9673133	126.97124
-8.46455	-1.2195464	-10.309582	6.6837397	124.27949
-7.26745	-1.5786767	-9.323171	6.6837397	124.27949
-6.345682	-2.6081834	-6.6368766	6.6837397	124.27949
-6.297798	-1.1860276	-6.107758	11.3235445	121.951904
-5.1892824	-2.0742764	-6.366332	11.3235445	121.951904
-3.283498	-2.7350762	-5.099799	11.3235445	121.951904
-2.593968	-3.7478235	-5.6600423	13.270995	120.57527
-2.6370635	-2.9840732	-5.4804773	13.270995	120.57527
-2.3832781	-3.2881367	-5.549909	13.270995	120.57527
-3.2284315	-3.577835	-6.05748	14.160877	119.244286
-3.6569934	-4.7414174	-6.790106	14.160877	119.244286
-3.9730282	-4.322432	-6.7398276	14.160877	119.244286
-5.407155	-2.660856	-7.0845923	11.872132	120.7575
-7.0759134	-0.9657611	-5.904251	11.872132	120.7575
-8.299351	-0.33608606	-5.880309	11.872132	120.7575
-8.399907	1.4547768	-6.495619	11.050357	120.97959
-10.188375	1.9192519	-8.202684	11.050357	120.97959
-12.446108	4.5025954	-12.110022	11.050357	120.97959
-9.577854	5.5799866	-5.049521	8.589299	123.82745
-10.336816	2.9272108	-8.829966	8.589299	123.82745
-9.221118	0.28880057	-9.684695	8.589299	123.82745
-8.950573	-0.29299045	-6.5865984	10.345471	123.374146
-8.385542	1.0142437	-6.375909	10.345471	123.374146
-8.641722	0.25288755	-5.257817	10.345471	123.374146
-8.708759	0.5066729	-5.6600423	10.957088	123.33421
-8.545954	0.6239888	-5.025579	10.957088	123.33421
-7.6361566	1.208174	-4.383933	10.957088	123.33421
-8.083873	0.911293	-4.0248027	10.21477	123.71105
